Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureTreeSize,measureNumLeaves,measureOutOfBagError,measureAttributesUsed,measureNumIterations
data,9,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1336.0,148.0,82.0,66.0,0.0,55.4054054054054,44.5945945945946,0.0,0.42190921465348874,0.09907120066988866,0.27373061323909775,63.71311900518844,98.24413851767483,366.46802104082354,44128.792199628915,-43762.32417858809,2.4761352773028618,298.1675148623575,-295.6913795850547,166.93974873711898,1.127971275250804,45.55370159256607,0.5,12.0,0.08870967741935484,11.0,0.9112903225806451,113.0,0.5,12.0,0.5217391304347826,0.5,0.5106382978723404,0.4184523680082658,0.6987567204301075,0.3570911041499277,0.5540540540540541,0.14759403631764925,0.8524059636823507,0.44594594594594594,NaN,0.5540540540540541,NaN,NaN,0.7160424575316662,0.4664268137535947,NaN,0.5540540540540541,0.043,0.001,0.04,0.0,40.0,0.0,127985.0,136615.0,16627.0,69.5945945945946,20.337837837837842,'Number of leaves: 183\nSize of the tree: 365\n',183.0,365.0,183.0,?,?,?
data,9,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1336.0,148.0,94.0,54.0,0.0,63.513513513513516,36.486486486486484,0.0,0.5332320990538488,0.09395957121479186,0.24731651646495645,60.425807924058134,88.76390482517473,366.46802104082354,32323.540928667615,-31957.072907626793,2.4761352773028618,218.40230357207847,-215.92616829477564,186.6955645136834,1.2614565169843472,50.94457191201576,0.5833333333333334,14.0,0.11290322580645161,14.0,0.8870967741935484,110.0,0.4166666666666667,10.0,0.5,0.5833333333333334,0.5384615384615384,0.44273304010754316,0.6871639784946236,0.5210397897897898,0.6351351351351351,0.1068567785355335,0.8931432214644665,0.36486486486486486,0.6356623106623106,0.6351351351351351,0.6269901884949778,0.5241095392595982,0.7704365443573254,0.5632171794623925,0.5951834869334097,0.6351351351351351,0.032,0.0,0.03,0.0,30.0,0.0,116357.0,136615.0,16627.0,77.70270270270271,24.121621621621614,'Number of leaves: 166\nSize of the tree: 331\n',166.0,331.0,166.0,?,?,?
data,9,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1336.0,148.0,82.0,66.0,0.0,55.4054054054054,44.5945945945946,0.0,0.4228996809641971,0.10135541615442817,0.27623957793157866,65.13122412530029,99.05758036826327,371.00027393610236,43062.657095125556,-42691.656821189456,2.5067586076763675,290.9638992913889,-288.4571406837125,160.9457410817475,1.087471223525321,43.38156933799658,0.5,12.0,0.10483870967741936,13.0,0.8951612903225806,111.0,0.5,12.0,0.48,0.5,0.4897959183673469,0.3887481168414294,0.7214381720430108,0.42631659235432817,0.5540540540540541,0.13684057132662236,0.8631594286733777,0.44594594594594594,0.5566345464938816,0.5540540540540541,0.5482085572374498,0.41799012822886167,0.7206935634105772,0.4512623581748093,0.4802553697417261,0.5540540540540541,0.03,0.0,0.03,0.0,30.0,0.0,121145.0,136615.0,16627.0,69.5945945945946,19.932432432432428,'Number of leaves: 173\nSize of the tree: 345\n',173.0,345.0,173.0,?,?,?
data,10,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1335.0,149.0,82.0,67.0,0.0,55.033557046979865,44.966442953020135,0.0,0.4155494408992447,0.10223574918077462,0.2678431127228882,65.70551116839353,96.06082543610593,371.93589334600557,30216.628590025957,-29844.69269667995,2.4962140493020506,202.79616503373126,-200.2999509844292,163.78992689912985,1.0992612543565763,44.03713914934231,0.56,14.0,0.08870967741935484,11.0,0.9112903225806451,113.0,0.44,11.0,0.56,0.56,0.56,0.4712903225806452,0.7670967741935484,0.5098571160821457,0.5503355704697986,0.14873816546565666,0.8512618345343433,0.44966442953020136,NaN,0.5503355704697986,NaN,NaN,0.7452755015213074,0.48404099979160825,NaN,0.5503355704697986,0.035,0.0,0.04,0.0,40.0,0.0,116357.0,136514.0,16728.0,77.85234899328859,23.020134228187917,'Number of leaves: 166\nSize of the tree: 331\n',166.0,331.0,166.0,?,?,?
data,10,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1335.0,149.0,86.0,63.0,0.0,57.718120805369125,42.281879194630875,0.0,0.45717920545885626,0.09681279903368038,0.2659740302655653,62.22025562607343,95.39048673733065,371.93589334600557,39826.859311437074,-39454.92341809107,2.4962140493020506,267.2943577948797,-264.79814374557765,181.56953858979352,1.2185875073140504,48.817428443477084,0.52,13.0,0.08064516129032258,10.0,0.9193548387096774,114.0,0.48,12.0,0.5652173913043478,0.52,0.5416666666666667,0.45440915243872027,0.7496774193548387,0.43727289517375595,0.5771812080536913,0.13255267744329605,0.8674473225567041,0.4228187919463087,0.5674250164796464,0.5771812080536913,0.5670907737129356,0.43822983930316767,0.7353778470935521,0.49808923731524296,0.5631848116422583,0.5771812080536913,0.031,0.001,0.04,0.0,40.0,0.0,117725.0,136514.0,16728.0,75.16778523489933,21.94630872483222,'Number of leaves: 168\nSize of the tree: 335\n',168.0,335.0,168.0,?,?,?
data,10,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1335.0,149.0,87.0,62.0,0.0,58.38926174496644,41.61073825503356,0.0,0.46275079965106136,0.0979472830760825,0.27116703842225137,62.94937293108393,97.25293765106314,371.93589334600557,47327.4227589081,-46955.486865562096,2.4962140493020506,317.6337097913295,-315.1374957420275,173.25109525109366,1.16275902853083,46.580902341125,0.48,12.0,0.07258064516129033,9.0,0.9274193548387096,115.0,0.52,13.0,0.5714285714285714,0.48,0.5217391304347826,0.43753003517704664,0.6795161290322581,0.43879520032540165,0.5838926174496645,0.13159678602615416,0.8684032139738458,0.4161073825503356,0.583373691930739,0.5838926174496645,0.5792731414692434,0.4527761119946008,0.7218099795832549,0.4908138070655226,0.5296130573759099,0.5838926174496645,0.032,0.0,0.03,0.0,30.0,0.0,129353.0,136514.0,16728.0,70.46979865771812,22.01342281879195,'Number of leaves: 185\nSize of the tree: 369\n',185.0,369.0,185.0,?,?,?
data,10,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1335.0,149.0,83.0,66.0,0.0,55.70469798657718,44.29530201342282,0.0,0.4113139778509428,0.09926152359174753,0.26028493687574406,63.82881540235076,93.40746971160708,372.69002541675053,26992.14371769469,-26619.453692277937,2.5012753383674533,181.15532696439388,-178.65405162602642,180.8952423851115,1.2140620294302784,48.53772037038831,0.5416666666666666,13.0,0.056,7.0,0.944,118.0,0.4583333333333333,11.0,0.65,0.5416666666666666,0.5909090909090908,0.5237078351913659,0.7946666666666666,0.539135123983286,0.5570469798657718,0.17528860206440727,0.8247113979355928,0.4429530201342282,NaN,0.5570469798657718,NaN,NaN,0.7419230056355596,0.5218642514764128,NaN,0.5570469798657718,0.038,0.0,0.03,0.0,30.0,0.0,106781.0,136514.0,16728.0,80.53691275167785,24.22818791946311,'Number of leaves: 152\nSize of the tree: 303\n',152.0,303.0,152.0,?,?,?
data,10,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1336.0,148.0,83.0,65.0,0.0,56.08108108108108,43.91891891891892,0.0,0.43557850269889703,0.10054502975572001,0.2649942787713655,64.7583667564759,95.2700209813835,365.27886399084025,29132.5784172863,-28767.29955329546,2.468100432370542,196.84174606274527,-194.3736456303747,174.10724192898962,1.176400283303984,47.66419825849972,0.5416666666666666,13.0,0.10483870967741936,13.0,0.8951612903225806,111.0,0.4583333333333333,11.0,0.5,0.5416666666666666,0.52,0.4231168292860748,0.7362231182795699,0.38889062429107923,0.5608108108108109,0.14308013819248136,0.8569198618075187,0.4391891891891892,0.5597983964443592,0.5608108108108109,0.5520162607662608,0.41174334517944644,0.7372437918847288,0.4801805693285479,0.5905718355718356,0.5608108108108109,0.035,0.0,0.04,0.0,40.0,0.0,104729.0,136615.0,16627.0,80.4054054054054,23.783783783783786,'Number of leaves: 149\nSize of the tree: 297\n',149.0,297.0,149.0,?,?,?
data,10,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1336.0,148.0,85.0,63.0,0.0,57.432432432432435,42.567567567567565,0.0,0.4543539325842697,0.09289547876513808,0.2596625437029976,59.7121845357573,93.14360435219506,368.5392516772257,35535.27991177577,-35166.74066009854,2.4901300789001737,240.10324264713356,-237.6131125682334,184.57890396133558,1.2471547564955108,50.08391999530992,0.6666666666666666,16.0,0.08064516129032258,10.0,0.9193548387096774,114.0,0.3333333333333333,8.0,0.6153846153846154,0.6666666666666666,0.64,0.5676275002114727,0.8336693548387096,0.5368535337900325,0.5743243243243243,0.12885237800949903,0.871147621990501,0.42567567567567566,NaN,0.5743243243243243,NaN,NaN,0.7748878182169213,0.5333790270628864,NaN,0.5743243243243243,0.029,0.0,0.03,0.0,30.0,0.0,117725.0,136615.0,16627.0,77.70270270270271,21.418918918918926,'Number of leaves: 168\nSize of the tree: 335\n',168.0,335.0,168.0,?,?,?
data,10,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1336.0,148.0,81.0,67.0,0.0,54.729729729729726,45.270270270270274,0.0,0.4138787090672656,0.09892671349301198,0.260878300211444,63.57832761712947,93.5620039864756,368.6443794110544,31268.487039297153,-30899.8426598861,2.490840401426043,211.27356107633213,-208.78272067490607,168.42757141084357,1.1380241311543484,45.68836006123928,0.4583333333333333,11.0,0.13709677419354838,17.0,0.8629032258064516,107.0,0.5416666666666666,13.0,0.39285714285714285,0.4583333333333333,0.4230769230769231,0.30232341881629377,0.728494623655914,0.4837933052191872,0.5472972972972973,0.1415418256974234,0.8584581743025765,0.4527027027027027,NaN,0.5472972972972973,NaN,NaN,0.7556468387191052,0.5054416951666189,NaN,0.5472972972972973,0.033,0.0,0.04,0.0,40.0,0.0,116357.0,136615.0,16627.0,78.37837837837837,22.905405405405396,'Number of leaves: 166\nSize of the tree: 331\n',166.0,331.0,166.0,?,?,?
data,10,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1336.0,148.0,87.0,61.0,0.0,58.78378378378378,41.21621621621622,0.0,0.46859732768261814,0.10038741582725723,0.2688770854023762,64.51709337896094,96.43070702277411,368.6443794110544,38769.15030765962,-38400.50592824857,2.490840401426043,261.95371829499743,-259.4628778935714,170.28903005281504,1.1506015544109125,46.19330703613833,0.5833333333333334,14.0,0.12096774193548387,15.0,0.8790322580645161,109.0,0.4166666666666667,10.0,0.4827586206896552,0.5833333333333334,0.5283018867924529,0.4293678187517224,0.7116935483870968,0.40125958413533375,0.5878378378378378,0.13341459920992738,0.8665854007900727,0.41216216216216217,0.6015300571479859,0.5878378378378378,0.5797281720383958,0.4554542641881434,0.7081782099603966,0.4670414274110682,0.5521705348968768,0.5878378378378378,0.031,0.001,0.03,0.0,30.0,0.0,108833.0,136615.0,16627.0,75.0,23.175675675675688,'Number of leaves: 155\nSize of the tree: 309\n',155.0,309.0,155.0,?,?,?
data,10,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1336.0,148.0,86.0,62.0,0.0,58.108108108108105,41.891891891891895,0.0,0.4514586322333811,0.09350552249711905,0.254196196823725,60.09423070293995,91.16551879283136,368.6443794110544,29121.590348099864,-28752.94596868881,2.490840401426043,196.7675023520261,-194.27666195060007,180.70641781296723,1.2209893095470759,49.01917075249146,0.5,12.0,0.08064516129032258,10.0,0.9193548387096774,114.0,0.5,12.0,0.5454545454545454,0.5,0.5217391304347826,0.4345117338633826,0.7068212365591398,0.37659362555462306,0.581081081081081,0.1399689316181497,0.8600310683818502,0.4189189189189189,NaN,0.581081081081081,NaN,NaN,0.7755297991034055,0.5297989834109768,NaN,0.581081081081081,0.028,0.0,0.03,0.0,30.0,0.0,115673.0,136615.0,16627.0,77.70270270270271,22.56756756756757,'Number of leaves: 165\nSize of the tree: 329\n',165.0,329.0,165.0,?,?,?
data,10,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02210241513E7,1336.0,148.0,80.0,68.0,0.0,54.054054054054056,45.945945945945944,0.0,0.39805012261498895,0.10342299855637954,0.27616792914668953,66.52638329830694,99.1433899849451,368.7443700013337,40930.91690205669,-40562.17253205536,2.491516013522525,276.5602493382209,-274.06873332469837,157.29578048386531,1.0628093275936845,42.6571341233756,0.36,9.0,0.07317073170731707,9.0,0.926829268292683,114.0,0.64,16.0,0.5,0.36,0.41860465116279066,0.3288047602399832,0.6195121951219512,0.29811511022682824,0.5405405405405406,0.15634457144809394,0.8436554285519061,0.4594594594594595,NaN,0.5405405405405406,NaN,NaN,0.7176757116362137,0.4706753655864003,NaN,0.5405405405405406,0.032,0.0,0.03,0.0,30.0,0.0,109517.0,136615.0,16627.0,71.62162162162163,23.378378378378386,'Number of leaves: 156\nSize of the tree: 311\n',156.0,311.0,156.0,?,?,?
data,1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1335.0,149.0,89.0,60.0,0.0,59.73154362416108,40.26845637583892,0.0,0.47682584269662925,0.09970469798657716,0.22582793235903537,64.11173571538572,81.03906499612928,372.8790204387401,2345.918207790478,-1973.0391873517378,2.5025437613338264,15.744417501949517,-13.24187374061569,188.79284924878698,1.2670661023408523,50.63112669268652,0.625,15.0,0.064,8.0,0.936,117.0,0.375,9.0,0.6521739130434783,0.625,0.6382978723404256,0.5707872954489813,0.9033333333333333,0.6701389212141898,0.5973154362416108,0.13787734115212413,0.8621226588478758,0.40268456375838924,NaN,0.5973154362416108,NaN,NaN,0.8524235049030932,0.6893567346413402,NaN,0.5973154362416108,0.699,0.018,0.7,0.01,700.0,10.0,7663736.0,136514.0,16728.0,97.31543624161074,31.879194630872473,?,?,?,?,-1.0,?,?
data,1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1335.0,149.0,97.0,52.0,0.0,65.1006711409396,34.899328859060404,0.0,0.5469535726815576,0.09983892617449662,0.2262961176995886,64.1980466143025,81.20707478060096,372.8790204387401,213.94788471540247,158.93113572333763,2.5025437613338264,1.4358918437275334,1.0666519176062927,189.59431042766747,1.2724450364272983,50.84606535508095,0.625,15.0,0.08,10.0,0.92,115.0,0.375,9.0,0.6,0.625,0.6122448979591836,0.5361376207533816,0.8896666666666667,0.5622746726291407,0.6510067114093959,0.11917703386131251,0.8808229661386875,0.348993288590604,NaN,0.6510067114093959,NaN,NaN,0.8608854485589615,0.678318835035513,NaN,0.6510067114093959,0.607,0.016,0.61,0.01,610.0,10.0,7626977.0,136514.0,16728.0,95.30201342281879,32.1476510067114,?,?,?,?,-1.0,?,?
data,1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1335.0,149.0,98.0,51.0,0.0,65.77181208053692,34.22818791946309,0.0,0.5501687089326941,0.0981744966442953,0.2219474513053475,63.06748898904335,79.5609552621705,373.69450916836803,3415.14165758119,-3041.447148412822,2.508016840056161,22.920413809269732,-20.41239696921357,190.77564856761495,1.2803734803195634,51.05123139009277,0.48,12.0,0.06451612903225806,8.0,0.9354838709677419,116.0,0.52,13.0,0.6,0.48,0.5333333333333332,0.4554336998551391,0.81,0.6459837967732073,0.6577181208053692,0.12253515557457355,0.8774648444254265,0.3422818791946309,NaN,0.6577181208053692,NaN,NaN,0.85192382546468,0.6825024713137784,NaN,0.6577181208053692,0.603,0.017,0.6,0.02,600.0,20.0,7628829.0,136514.0,16728.0,94.63087248322148,30.536912751677836,?,?,?,?,-1.0,?,?
data,1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1335.0,149.0,80.0,69.0,0.0,53.691275167785236,46.308724832214764,0.0,0.4033081834010447,0.10660402684563756,0.23537660812197697,68.47122244514657,84.35901222091162,373.79963690219626,4508.72347825054,-4134.923841348344,2.5087223953167532,30.259889115775437,-27.75116672045868,167.77975560251107,1.1260386282047723,44.884943440009344,0.56,14.0,0.11290322580645161,14.0,0.8870967741935484,110.0,0.44,11.0,0.5,0.56,0.5283018867924528,0.4276718669803423,0.8366129032258065,0.6530568804555864,0.5369127516778524,0.14674684271467436,0.8532531572853255,0.46308724832214765,NaN,0.5369127516778524,NaN,NaN,0.8259188701789905,0.635546471868409,NaN,0.5369127516778524,0.607,0.017,0.61,0.01,610.0,10.0,7576391.0,136514.0,16728.0,92.61744966442953,32.348993288590584,?,?,?,?,-1.0,?,?
data,1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1336.0,148.0,86.0,62.0,0.0,58.108108108108105,41.891891891891895,0.0,0.4504731105521619,0.1037027027027027,0.23101596996393642,66.71664233765233,82.94845700638858,366.1994804542969,2363.927761276879,-1997.7282808225823,2.4743208138803845,15.972484873492427,-13.498164059612042,172.03024230231037,1.1623665020426377,46.97719453039486,0.52,13.0,0.04065040650406504,5.0,0.959349593495935,118.0,0.48,12.0,0.7222222222222222,0.52,0.6046511627906976,0.5494991117842802,0.8738211382113821,0.6846091053381117,0.581081081081081,0.14862363138905463,0.8513763686109455,0.4189189189189189,NaN,0.581081081081081,NaN,NaN,0.8339530996316973,0.6409182133601543,NaN,0.581081081081081,0.604,0.017,0.6,0.02,600.0,20.0,7595699.0,136615.0,16627.0,93.91891891891892,33.44594594594594,?,?,?,?,-1.0,?,?
data,1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1336.0,148.0,92.0,56.0,0.0,62.16216216216216,37.83783783783784,0.0,0.507867703818063,0.10197297297297298,0.22683754158046737,65.60382891320361,81.44815299201866,366.1994804542969,1276.981582198137,-910.78210174384,2.4743208138803845,8.628253933771196,-6.153933119890811,179.6952316420962,1.214156970554704,49.070313103440576,0.64,16.0,0.04878048780487805,6.0,0.9512195121951219,117.0,0.36,9.0,0.7272727272727273,0.64,0.6808510638297872,0.6226940355376815,0.895609756097561,0.7368978820303946,0.6216216216216216,0.12056477355975202,0.8794352264402479,0.3783783783783784,NaN,0.6216216216216216,NaN,NaN,0.8528899969322037,0.6588613884938846,NaN,0.6216216216216216,0.642,0.009,0.59,0.0,590.0,0.0,7674450.0,136615.0,16627.0,95.94594594594595,31.418918918918894,?,?,?,?,-1.0,?,?
data,1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1336.0,148.0,95.0,53.0,0.0,64.1891891891892,35.810810810810814,0.0,0.5357481060606061,0.10166216216216215,0.22880919703685135,65.33845667421625,82.06366475210385,368.4553843890654,4503.225025184847,-4134.769640795782,2.4895634080342255,30.427196116113834,-27.937632708079608,176.77607761414012,1.1944329568522982,47.97760735869065,0.5,12.0,0.056451612903225805,7.0,0.9435483870967742,117.0,0.5,12.0,0.631578947368421,0.5,0.5581395348837209,0.48874892158527766,0.8214045698924731,0.5352846145548684,0.6418918918918919,0.11770205369542015,0.8822979463045799,0.3581081081081081,0.6370466062195386,0.6418918918918919,0.6352145878182278,0.5242188615553648,0.8401350439495424,0.6564909281161403,0.58571818337575,0.6418918918918919,0.595,0.015,0.59,0.01,590.0,10.0,7609338.0,136615.0,16627.0,91.89189189189189,31.621621621621614,?,?,?,?,-1.0,?,?
data,1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1336.0,148.0,96.0,52.0,0.0,64.86486486486487,35.13513513513514,0.0,0.5441298424357304,0.09655405405405405,0.21776009611372663,62.09152478903972,78.15188375954945,366.7806358548639,2334.0357905222286,-1967.2551546673646,2.478247539559891,15.770512098123167,-13.292264558563275,195.52428434342175,1.3211100293474443,53.30823528557032,0.7083333333333334,17.0,0.016129032258064516,2.0,0.9838709677419355,122.0,0.2916666666666667,7.0,0.8947368421052632,0.7083333333333334,0.7906976744186046,0.7627445291406606,0.9311155913978495,0.8505298891235316,0.6486486486486487,0.11873705487803576,0.8812629451219641,0.35135135135135137,NaN,0.6486486486486487,NaN,NaN,0.8713641639007945,0.7148256209753171,NaN,0.6486486486486487,0.605,0.016,0.61,0.01,610.0,10.0,7665871.0,136615.0,16627.0,95.27027027027027,30.6081081081081,?,?,?,?,-1.0,?,?
data,1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1336.0,148.0,89.0,59.0,0.0,60.13513513513514,39.86486486486486,0.0,0.4741342968985245,0.1046216216216216,0.23076020079353007,67.27957801493987,82.81748911117168,366.7806358548639,2356.3325173282483,-1989.5518814733844,2.478247539559891,15.9211656576233,-13.442918118063409,172.73128873034065,1.1671033022320314,47.09389532731245,0.5833333333333334,14.0,0.056451612903225805,7.0,0.9435483870967742,117.0,0.4166666666666667,10.0,0.6666666666666666,0.5833333333333334,0.6222222222222222,0.5565678131607795,0.8835685483870968,0.6804512712416447,0.6013513513513513,0.14701206379147194,0.852987936208528,0.39864864864864863,NaN,0.6013513513513513,NaN,NaN,0.8305765375645878,0.6313287922803429,NaN,0.6013513513513513,0.589,0.016,0.58,0.02,580.0,20.0,7609780.0,136615.0,16627.0,95.27027027027027,32.567567567567565,?,?,?,?,-1.0,?,?
data,1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1336.0,148.0,85.0,63.0,0.0,57.432432432432435,42.567567567567565,0.0,0.44440471934215237,0.10382432432432424,0.23353511223935614,66.7565118035516,83.79876571059025,369.32552540190113,6635.0865302898055,-6265.761004887904,2.495442739202035,44.83166574520139,-42.33622300599935,173.60898948417085,1.173033712730884,47.007037841548865,0.4583333333333333,11.0,0.04838709677419355,6.0,0.9516129032258065,118.0,0.5416666666666666,13.0,0.6470588235294118,0.4583333333333333,0.5365853658536585,0.4738962354153017,0.8390456989247311,0.6127035397052176,0.5743243243243243,0.1446508342171113,0.8553491657828887,0.42567567567567566,NaN,0.5743243243243243,NaN,NaN,0.8250130574905831,0.6159800112479417,NaN,0.5743243243243243,0.59,0.017,0.59,0.02,590.0,20.0,7592598.0,136615.0,16627.0,93.91891891891892,32.2972972972973,?,?,?,?,-1.0,?,?
data,2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1335.0,149.0,102.0,47.0,0.0,68.45637583892618,31.543624161073826,0.0,0.591065693430657,0.09769127516778525,0.21792585402459477,62.81425060479095,78.19941662164766,373.19163525277975,2349.178970111379,-1975.9873348585993,2.504641847334092,15.766301812828047,-13.261659965493955,184.4444342750005,1.2378821092281913,49.42351779939223,0.625,15.0,0.088,11.0,0.912,114.0,0.375,9.0,0.5769230769230769,0.625,0.6,0.5201105741867426,0.8636666666666667,0.6247621415026388,0.6845637583892618,0.09914620368118189,0.900853796318818,0.31543624161073824,NaN,0.6845637583892618,NaN,NaN,0.8733669134826523,0.7250486567178513,NaN,0.6845637583892618,0.679,0.007,0.6,0.0,600.0,0.0,7721156.0,136514.0,16728.0,93.28859060402685,32.75167785234898,?,?,?,?,-1.0,?,?
data,2,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1335.0,149.0,91.0,58.0,0.0,61.07382550335571,38.92617449664429,0.0,0.49346462692690934,0.1019060402684564,0.22602874438573206,65.5242910952972,81.10701701640667,373.19163525277975,4494.912437963843,-4121.720802711064,2.504641847334092,30.167197570227138,-27.662555722893046,179.2680581777229,1.2031413300518317,48.03646203278283,0.5833333333333334,14.0,0.056,7.0,0.944,118.0,0.4166666666666667,10.0,0.6666666666666666,0.5833333333333334,0.6222222222222222,0.5570975129085471,0.8513333333333334,0.6590006841906352,0.610738255033557,0.13117031842266752,0.8688296815773324,0.38926174496644295,NaN,0.610738255033557,NaN,NaN,0.8507752640285619,0.6813245418376813,NaN,0.610738255033557,0.661,0.015,0.59,0.01,590.0,10.0,7645137.0,136514.0,16728.0,91.94630872483222,33.22147651006712,?,?,?,?,-1.0,?,?
data,2,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,2.02210241513E7,1335.0,149.0,94.0,55.0,0.0,63.08724832214765,36.91275167785235,0.0,0.5132743362831859,0.10315436241610737,0.22594499538515406,66.32694639981015,81.07696494655403,373.19163525277975,2344.683818734349,-1971.4921834815696,2.504641847334092,15.736133011639927,-13.231491164305837,182.2413031187235,1.2230959940853925,48.83316931669251,0.5833333333333334,14.0,0.048,6.0,0.952,119.0,0.4166666666666667,10.0,0.7,0.5833333333333334,0.6363636363636365,0.5772647792157403,0.89,0.718420093842509,0.6308724832214765,0.14088022710340167,0.8591197728965982,0.3691275167785235,NaN,0.6308724832214765,NaN,NaN,0.8471703487962525,0.6668406661305054,NaN,0.6308724832214765,0.587,0.016,0.59,0.01,590.0,10.0,7666386.0,136514.0,16728.0,96.64429530201342,32.885906040268445,?,?,?,?,-1.0,?,?
